"L89.09","Dekubitus, Stadium 1: Sonstige und nicht näher bezeichnete Lokalisationen"
"---","Rest (1.721 Zeilen)"
"---","Rest (2.605 Zeilen)"
"---","Rest (1.656 Zeilen)"
"---","Rest (2.510 Zeilen)"
"---","Rest (1.675 Zeilen)"
"---","Rest (1.752 Zeilen)"
"T82.2","Mechanische Komplikation durch Koronararterien-Bypass und Klappentransplantate"
"I97.82","Lymphödem nach medizinischen Maßnahmen am axillären Lymphabflussgebiet, Stadium II"
"R70.1","Veränderte Plasmaviskosität"
"S15.1","Verletzung der A. vertebralis"
"N17.01","Akutes Nierenversagen mit Tubulusnekrose: Stadium 1"
"---","Rest (2.509 Zeilen)"
"K14.6","Glossodynie"
"R93.6","Abnorme Befunde bei der bildgebenden Diagnostik der Extremitäten"
"---","Rest (2.536 Zeilen)"
"K77.22","Stadium 2 der chronischen Leber-Graft-versus-Host-Krankheit"
"M05.87","Sonstige seropositive chronische Polyarthritis: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"---","Rest (2.643 Zeilen)"
"---","Rest (2.488 Zeilen)"
"S11.85","Weichteilschaden II. Grades bei geschlossener Fraktur oder Luxation des Halses"
"S80.86","Sonstige oberflächliche Verletzungen des Unterschenkels: Subkutanes (geschlossenes) Décollement"
"---","Rest (2.540 Zeilen)"
"---","Rest (1.696 Zeilen)"
"H35.31","Altersbedingte trockene Makuladegeneration"
"K55.32","Angiodysplasie des Dünndarmes mit Blutung"
"---","Rest (1.674 Zeilen)"
"M00.26","Arthritis und Polyarthritis durch sonstige Streptokokken: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"---","Rest (1.658 Zeilen)"
"---","Rest (2.529 Zeilen)"
"---","Rest (2.538 Zeilen)"
"C11.1","Bösartige Neubildung: Hinterwand des Nasopharynx"
"---","Rest (1.754 Zeilen)"
"---","Rest (2.442 Zeilen)"
"G20.91","Primäres Parkinson-Syndrom, nicht näher bezeichnet: Mit Wirkungsfluktuation"
"---","Rest (1.718 Zeilen)"
"---","Rest (2.458 Zeilen)"
"---","Rest (1.663 Zeilen)"
"---","Rest (2.441 Zeilen)"
"---","Rest (1.607 Zeilen)"
"S65.8","Verletzung sonstiger Blutgefäße in Höhe des Handgelenkes und der Hand"
"---","Rest (2.293 Zeilen)"
"---","Rest (1.152 Zeilen)"
"---","Rest (1.662 Zeilen)"
"K86.9","Krankheit des Pankreas, nicht näher bezeichnet"
"S83.12","Luxation des Kniegelenkes: Luxation der proximalen Tibia nach posterior"
"G24.4","Idiopathische orofaziale Dystonie"
"---","Rest (2.576 Zeilen)"
"C68.8","Bösartige Neubildung: Harnorgane, mehrere Teilbereiche überlappend"
"---","Rest (1.888 Zeilen)"
"M62.54","Muskelschwund und -atrophie, anderenorts nicht klassifiziert: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"D04.6","Carcinoma in situ: Haut der oberen Extremität, einschließlich Schulter"
"F00.9","Demenz bei Alzheimer-Krankheit, nicht näher bezeichnet"
"Z96.81","Vorhandensein eines Trachealstents"
"G20.20","Primäres Parkinson-Syndrom mit schwerster Beeinträchtigung: Ohne Wirkungsfluktuation"
"G30.9","Alzheimer-Krankheit, nicht näher bezeichnet"
"H10.5","Blepharokonjunktivitis"
"M05.34","Seropositive chronische Polyarthritis mit Beteiligung sonstiger Organe und Organsysteme: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"M71.97","Bursopathie, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"M89.51","Osteolyse: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"S30.82","Sonstige oberflächliche Verletzungen des Abdomens, der Lumbosakralgegend und des Beckens: Blasenbildung (nichtthermisch)"
"---","Rest (2.619 Zeilen)"
"L51.0","Nichtbullöses Erythema exsudativum multiforme"
"M80.58","Idiopathische Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"F02.0","Demenz bei Pick-Krankheit"
"J61","Pneumokoniose durch Asbest und sonstige anorganische Fasern"
"I97.80","Lymphödem nach medizinischen Maßnahmen am zervikalen Lymphabflussgebiet, alle Stadien"
"---","Rest (2.694 Zeilen)"
"C60.8","Bösartige Neubildung: Penis, mehrere Teilbereiche überlappend"
"M67.16","Sonstige Sehnen- (Scheiden-) Kontraktur: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"F01.2","Subkortikale vaskuläre Demenz"
"M19.09","Primäre Arthrose sonstiger Gelenke: Nicht näher bezeichnete Lokalisation"
"M86.14","Sonstige akute Osteomyelitis: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"L95.9","Vaskulitis, die auf die Haut begrenzt ist, nicht näher bezeichnet"
"N04.3","Nephrotisches Syndrom: Diffuse mesangioproliferative Glomerulonephritis"
"---","Rest (1.794 Zeilen)"
"I68.8","Sonstige zerebrovaskuläre Störungen bei anderenorts klassifizierten Krankheiten"
"Z93.80","Vorhandensein eines Thorakostomas"
"J04.2","Akute Laryngotracheitis"
"E13.74","Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, nicht als entgleist bezeichnet"
"C91.11","Chronische lymphatische Leukämie vom B-Zell-Typ [CLL]: In kompletter Remission"
"E10.80","Diabetes mellitus, Typ 1: Mit nicht näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet"
"M10.47","Sonstige sekundäre Gicht: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"N39.43","Extraurethrale Harninkontinenz"
"Q31.3","Laryngozele (angeboren)"
"E64.8","Folgen sonstiger alimentärer Mangelzustände"
"M14.69","Neuropathische Arthropathie: Nicht näher bezeichnete Lokalisation"
"M06.84","Sonstige näher bezeichnete chronische Polyarthritis: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"M10.08","Idiopathische Gicht: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"M80.85","Sonstige Osteoporose mit pathologischer Fraktur: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"L89.23","Dekubitus 3. Grades: Beckenkamm"
"I43.0","Kardiomyopathie bei anderenorts klassifizierten infektiösen und parasitären Krankheiten"
"I66.1","Verschluss und Stenose der A. cerebri anterior"
"K26.2","Ulcus duodeni: Akut, mit Blutung und Perforation"
"C60.9","Bösartige Neubildung: Penis, nicht näher bezeichnet"
"G13.1","Sonstige Systematrophien, vorwiegend das Zentralnervensystem betreffend, bei Neubildungen"
"M79.99","Krankheit des Weichteilgewebes, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"M80.00","Postmenopausale Osteoporose mit pathologischer Fraktur: Mehrere Lokalisationen"
"C67.1","Bösartige Neubildung: Apex vesicae"
"I13.01","Hypertensive Herz- und Nierenkrankheit mit (kongestiver) Herzinsuffizienz: Mit Angabe einer hypertensiven Krise"
"M89.54","Osteolyse: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"N51.2","Balanitis bei anderenorts klassifizierten Krankheiten"
"S42.9","Fraktur des Schultergürtels, Teil nicht näher bezeichnet"
"L71.1","Rhinophym"
"M94.91","Knorpelkrankheit, nicht näher bezeichnet: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"G52.1","Krankheiten des N. glossopharyngeus [IX. Hirnnerv]"
"M86.85","Sonstige Osteomyelitis: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"M80.40","Arzneimittelinduzierte Osteoporose mit pathologischer Fraktur: Mehrere Lokalisationen"
"Q89.2","Angeborene Fehlbildungen sonstiger endokriner Drüsen"
"G45.43","Transiente globale Amnesie [amnestische Episode]: Komplette Rückbildung innerhalb von weniger als 1 Stunde"
"S14.0","Kontusion und Ödem des zervikalen Rückenmarkes"
"D46.5","Refraktäre Anämie mit Mehrlinien-Dysplasie"
"M79.08","Rheumatismus, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"K03.8","Sonstige näher bezeichnete Krankheiten der Zahnhartsubstanzen"
"---","Rest (2.637 Zeilen)"
"J67.2","Vogelzüchterlunge"
"M18.5","Sonstige sekundäre Rhizarthrose"
"G46.5","Rein motorisches lakunäres Syndrom"
"A40.9","Sepsis durch Streptokokken, nicht näher bezeichnet"
"C13.1","Bösartige Neubildung: Aryepiglottische Falte, hypopharyngeale Seite"
"H58.23","Stadium 3 der chronischen Augen-Graft-versus-Host-Krankheit"
"I66.3","Verschluss und Stenose der Aa. cerebelli"
"L57.4","Cutis laxa senilis"
"L89.21","Dekubitus 3. Grades: Obere Extremität"
"R02.00","Nekrose der Haut und Unterhaut, anderenorts nicht klassifiziert: Kopf und Hals"
"S73.00","Luxation der Hüfte: Nicht näher bezeichnet"
"S73.02","Luxation der Hüfte: Nach anterior"
"K73.0","Chronische persistierende Hepatitis, anderenorts nicht klassifiziert"
"N01.7","Rapid-progressives nephritisches Syndrom: Glomerulonephritis mit diffuser Halbmondbildung"
"S33.0","Traumatische Ruptur einer lumbalen Bandscheibe"
"T85.76","Infektion und entzündliche Reaktion durch sonstige interne Prothesen, Implantate oder Transplantate im sonstigen Gastrointestinaltrakt"
"I74.4","Embolie und Thrombose der Extremitätenarterien, nicht näher bezeichnet"
"M79.96","Krankheit des Weichteilgewebes, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"E10.51","Diabetes mellitus, Typ 1: Mit peripheren vaskulären Komplikationen: Als entgleist bezeichnet"
"L89.03","Dekubitus 1. Grades: Beckenkamm"
"L89.97","Dekubitus, Grad nicht näher bezeichnet: Ferse"
"M81.95","Osteoporose, nicht näher bezeichnet: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"T84.9","Nicht näher bezeichnete Komplikation durch orthopädische Endoprothese, Implantat oder Transplantat"
"---","Rest (2.614 Zeilen)"
"F34.0","Zyklothymia"
"M24.09","Freier Gelenkkörper: Nicht näher bezeichnete Lokalisation"
"M31.5","Riesenzellarteriitis bei Polymyalgia rheumatica"
"G21.8","Sonstiges sekundäres Parkinson-Syndrom"
"M14.21","Diabetische Arthropathie: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"---","Rest (2.544 Zeilen)"
"D04.3","Carcinoma in situ: Haut sonstiger und nicht näher bezeichneter Teile des Gesichtes"
"M86.96","Osteomyelitis, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"H02.6","Xanthelasma palpebrarum"
"M05.39","Seropositive chronische Polyarthritis mit Beteiligung sonstiger Organe und Organsysteme: Nicht näher bezeichnete Lokalisation"
"M43.10","Spondylolisthesis: Mehrere Lokalisationen der Wirbelsäule"
"U81.26","Serratia marcescens mit Multiresistenz 3MRGN"
"E13.75","Sonstiger näher bezeichneter Diabetes mellitus: Mit multiplen Komplikationen: Mit diabetischem Fußsyndrom, als entgleist bezeichnet"
"---","Rest (2.595 Zeilen)"
"J95.3","Chronische pulmonale Insuffizienz nach Operation"
"M48.54","Wirbelkörperkompression, anderenorts nicht klassifiziert: Thorakalbereich"
"---","Rest (2.621 Zeilen)"
"Q86.80","Thalidomid-Embryopathie"
"M24.7","Protrusio acetabuli"
"R54","Senilität"
"S90.2","Prellung einer oder mehrerer Zehen mit Schädigung des Nagels"
"F11.8","Psychische und Verhaltensstörungen durch Opioide: Sonstige psychische und Verhaltensstörungen"
"J70.1","Chronische und sonstige Lungenbeteiligung bei Strahleneinwirkung"
"J85.3","Abszess des Mediastinums"
"F20.6","Schizophrenia simplex"
"L95.8","Sonstige Vaskulitis, die auf die Haut begrenzt ist"
"H59.0","Keratopathie (bullös-aphak) nach Kataraktextraktion"
"S21.86","Weichteilschaden III. Grades bei geschlossener Fraktur oder Luxation des Thorax"
"M19.88","Sonstige näher bezeichnete Arthrose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"S00.23","Sonstige oberflächliche Verletzungen des Augenlides und der Periokularregion: Insektenbiss oder -stich (ungiftig)"
"---","Rest (1.821 Zeilen)"
"J70.0","Akute Lungenbeteiligung bei Strahleneinwirkung"
"M49.55","Wirbelkörperkompression bei anderenorts klassifizierten Krankheiten: Thorakolumbalbereich"
"S13.16","Luxation von Halswirbeln: C6/C7"
"C02.0","Bösartige Neubildung: Zungenrücken"
"---","Rest (2.654 Zeilen)"
"C32.3","Bösartige Neubildung: Larynxknorpel"
"D03.5","Melanoma in situ des Rumpfes"
"C32.2","Bösartige Neubildung: Subglottis"
"R02.09","Nekrose der Haut und Unterhaut, anderenorts nicht klassifiziert: Lokalisation nicht näher bezeichnet"
"S36.10","Verletzung der Leber, nicht näher bezeichnet"
"M53.94","Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Thorakalbereich"
"M10.96","Gicht, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"---","Rest (2.564 Zeilen)"
"M86.48","Chronische Osteomyelitis mit Fistel: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"L89.98","Dekubitus, Grad nicht näher bezeichnet: Sonstige Lokalisationen der unteren Extremität"
"M67.96","Krankheit der Synovialis und der Sehnen, nicht näher bezeichnet: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"S36.51","Verletzung: Colon ascendens"
"---","Rest (2.546 Zeilen)"
"C33","Bösartige Neubildung der Trachea"
"M10.94","Gicht, nicht näher bezeichnet: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen]"
"C00.1","Bösartige Neubildung: Äußere Unterlippe"
"M47.14","Sonstige Spondylose mit Myelopathie: Thorakalbereich"
"M71.02","Schleimbeutelabszess: Oberarm [Humerus, Ellenbogengelenk]"
"L89.94","Dekubitus, Grad nicht näher bezeichnet: Kreuzbein"
"---","Rest (2.594 Zeilen)"
"C54.0","Bösartige Neubildung: Isthmus uteri"
"C57.4","Bösartige Neubildung: Uterine Adnexe, nicht näher bezeichnet"
"M40.06","Kyphose als Haltungsstörung: Lumbalbereich"
"B97.1","Enteroviren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind"
"Q66.2","Pes adductus (congenitus)"
"S53.13","Sonstige und nicht näher bezeichnete Luxation des Ellenbogens: Nach medial"
"I23.5","Papillarmuskelruptur als akute Komplikation nach akutem Myokardinfarkt"
"---","Rest (2.597 Zeilen)"
"F55.1","Schädlicher Gebrauch von nichtabhängigkeitserzeugenden Substanzen: Laxanzien"
"I98.1","Störungen des Herz-Kreislaufsystems bei sonstigen anderenorts klassifizierten infektiösen und parasitären Krankheiten"
"K55.31","Angiodysplasie des Dünndarmes ohne Angabe einer Blutung"
"R94.4","Abnorme Ergebnisse von Nierenfunktionsprüfungen"
"C14.0","Bösartige Neubildung: Pharynx, nicht näher bezeichnet"
"H73.0","Akute Myringitis"
"M41.55","Sonstige sekundäre Skoliose: Thorakolumbalbereich"
"M84.01","Frakturheilung in Fehlstellung: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk]"
"H70.9","Mastoiditis, nicht näher bezeichnet"
"L58.1","Chronische Radiodermatitis"
"---","Rest (1.830 Zeilen)"
"K55.8","Sonstige Gefäßkrankheiten des Darmes"
"---","Rest (2.479 Zeilen)"
"---","Rest (1.056 Zeilen)"
"N25.9","Krankheit infolge Schädigung der tubulären Nierenfunktion, nicht näher bezeichnet"
"---","Rest (2.482 Zeilen)"
"C82.7","Sonstige Typen des follikulären Lymphoms"
"M19.92","Arthrose, nicht näher bezeichnet: Oberarm [Humerus, Ellenbogengelenk]"
"M67.19","Sonstige Sehnen- (Scheiden-) Kontraktur: Nicht näher bezeichnete Lokalisation"
"Z96.61","Vorhandensein einer Ellenbogenprothese"
"C43.8","Bösartiges Melanom der Haut, mehrere Teilbereiche überlappend"
"L89.01","Dekubitus 1. Grades: Obere Extremität"
"K14.3","Hypertrophie der Zungenpapillen"
"D07.0","Carcinoma in situ: Endometrium"
"D42.0","Neubildung unsicheren oder unbekannten Verhaltens: Hirnhäute"
"F60.0","Paranoide Persönlichkeitsstörung"
"M35.4","Eosinophile Fasziitis"
"---","Rest (2.626 Zeilen)"
"M99.39","Knöcherne Stenose des Spinalkanals: Abdomen und sonstige Lokalisationen"
"G23.1","Progressive supranukleäre Ophthalmoplegie [Steele-Richardson-Olszewski-Syndrom]"
"---","Rest (2.651 Zeilen)"
"G00.2","Streptokokkenmeningitis"
"Z89.8","Verlust von oberen und unteren Extremitäten [jede Höhe]"
"M87.06","Idiopathische aseptische Knochennekrose: Unterschenkel [Fibula, Tibia, Kniegelenk]"
"M83.80","Sonstige Osteomalazie im Erwachsenenalter: Mehrere Lokalisationen"
"G45.39","Amaurosis fugax: Verlauf der Rückbildung nicht näher bezeichnet"
"K73.8","Sonstige chronische Hepatitis, anderenorts nicht klassifiziert"
"T86.9","Versagen und Abstoßung eines nicht näher bezeichneten transplantierten Organs und Gewebes"
"H11.9","Affektion der Konjunktiva, nicht näher bezeichnet"
"---","Rest (1.660 Zeilen)"
"R86.0","Abnorme Befunde in Untersuchungsmaterialien aus den männlichen Genitalorganen: Abnormer Enzymwert"
"K87.0","Krankheiten der Gallenblase und der Gallenwege bei anderenorts klassifizierten Krankheiten"
"---","Rest (2.518 Zeilen)"
"---","Rest (1.462 Zeilen)"
"C26.9","Bösartige Neubildung: Ungenau bezeichnete Lokalisationen des Verdauungssystems"
"---","Rest (1.572 Zeilen)"
"---","Rest (2.508 Zeilen)"
"---","Rest (1.453 Zeilen)"
"---","Rest (2.343 Zeilen)"
"---","Rest (2.493 Zeilen)"
"S53.14","Sonstige und nicht näher bezeichnete Luxation des Ellenbogens: Nach lateral"
"Z20.9","Kontakt mit und Exposition gegenüber nicht näher bezeichneter übertragbarer Krankheit"
"M86.07","Akute hämatogene Osteomyelitis: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"F00.2","Demenz bei Alzheimer-Krankheit, atypische oder gemischte Form"
"G30.8","Sonstige Alzheimer-Krankheit"
"C02.2","Bösartige Neubildung: Zungenunterfläche"
"---","Rest (2.548 Zeilen)"
"---","Rest (1.693 Zeilen)"
"---","Rest (1.734 Zeilen)"
"G45.22","Multiple und bilaterale Syndrome der extrazerebralen hirnversorgenden Arterien: Komplette Rückbildung innerhalb von 1 bis 24 Stunden"
"D10.2","Gutartige Neubildung: Mundboden"
"---","Rest (1.789 Zeilen)"
"I05.8","Sonstige Mitralklappenkrankheiten"
"M10.98","Gicht, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"E85.9","Amyloidose, nicht näher bezeichnet"
"N51.8","Sonstige Krankheiten der männlichen Genitalorgane bei anderenorts klassifizierten Krankheiten"
"M49.52","Wirbelkörperkompression bei anderenorts klassifizierten Krankheiten: Zervikalbereich"
"M11.20","Sonstige Chondrokalzinose: Mehrere Lokalisationen"
"M84.19","Nichtvereinigung der Frakturenden [Pseudarthrose]: Nicht näher bezeichnete Lokalisation"
"M10.40","Sonstige sekundäre Gicht: Mehrere Lokalisationen"
"S00.83","Oberflächliche Verletzung sonstiger Teile des Kopfes: Insektenbiss oder -stich (ungiftig)"
"R85.9","Abnorme Befunde in Untersuchungsmaterialien aus Verdauungsorganen und Bauchhöhle: Nicht näher bezeichneter abnormer Befund"
"---","Rest (1.780 Zeilen)"
"---","Rest (2.612 Zeilen)"
"C92.30","Myelosarkom: Ohne Angabe einer kompletten Remission"
"---","Rest (1.781 Zeilen)"
"D23.4","Sonstige gutartige Neubildungen: Behaarte Kopfhaut und Haut des Halses"
"E54","Ascorbinsäuremangel"
"J92.9","Pleuraplaques ohne Nachweis von Asbest"
"F01.3","Gemischte kortikale und subkortikale vaskuläre Demenz"
"M86.95","Osteomyelitis, nicht näher bezeichnet: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk]"
"---","Rest (2.652 Zeilen)"
"---","Rest (2.545 Zeilen)"
"S36.53","Verletzung: Colon descendens"
"H10.4","Chronische Konjunktivitis"
"---","Rest (2.561 Zeilen)"
"M40.26","Sonstige und nicht näher bezeichnete Kyphose: Lumbalbereich"
"Q85.9","Phakomatose, nicht näher bezeichnet"
"---","Rest (2.585 Zeilen)"
"---","Rest (2.642 Zeilen)"
"---","Rest (2.531 Zeilen)"
"M86.68","Sonstige chronische Osteomyelitis: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule]"
"J70.2","Akute arzneimittelinduzierte interstitielle Lungenkrankheiten"
"M48.10","Spondylitis hyperostotica [Forestier-Ott]: Mehrere Lokalisationen der Wirbelsäule"
"M72.99","Fibromatose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation"
"---","Rest (1.757 Zeilen)"
"M06.37","Rheumaknoten: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"M84.37","Stressfraktur, anderenorts nicht klassifiziert: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes]"
"I45.3","Trifaszikulärer Block"
"S25.3","Verletzung der V. brachiocephalica oder der V. subclavia"
"---","Rest (1.687 Zeilen)"
"M67.83","Sonstige näher bezeichnete Krankheiten der Synovialis und der Sehnen: Unterarm [Radius, Ulna, Handgelenk]"
